0,34,35,11,1
1,34,35,11,1
2,34,35,11,1
3,34,35,11,1
4,34,35,11,1
5,34,35,11,1
6,34,35,11,1
7,34,35,11,1
8,34,35,11,1
9,34,35,11,1
10,34,35,11,1
11,34,35,11,1
12,34,35,11,1
13,34,35,11,1
14,34,35,11,1
15,34,35,11,1
16,34,35,11,1
17,34,35,11,1
18,34,35,11,1
19,34,35,11,1
20,34,35,11,1
21,34,35,11,1
22,34,35,11,1
23,34,35,11,1
24,34,35,11,1
25,34,35,11,1
26,34,35,11,1
27,34,35,11,1
28,34,35,11,1
29,34,35,11,1
30,34,35,11,1
31,34,35,11,1
32,34,35,11,1
33,34,35,11,1
34,34,35,11,1
35,34,35,11,1
36,34,35,11,1
37,34,35,11,1
38,34,35,11,1
39,34,35,11,1
40,34,35,11,1
41,34,35,11,1
42,34,35,11,1
43,34,35,11,1
44,34,35,11,1
45,34,35,11,1
46,34,35,11,1
47,34,35,11,1
48,34,35,11,1
49,34,35,11,1
50,34,35,11,1
51,34,35,11,1
52,34,35,11,1
53,34,35,11,1
54,34,35,11,1
55,34,35,11,1
56,34,35,11,1
57,34,35,11,1
58,34,35,11,1
59,34,35,11,1
60,34,35,11,1
61,34,35,11,1
62,34,35,11,1
63,34,35,11,1
64,34,35,11,1
65,34,35,11,1
66,34,35,11,1
67,34,35,11,1
68,34,35,11,1
69,34,35,11,1
70,34,35,11,1
71,34,35,11,1
72,34,35,11,1
73,34,35,11,1
74,34,35,11,1
75,34,35,11,1
76,34,35,11,1
77,34,35,11,1
78,34,35,11,1
79,34,35,11,1
80,34,35,11,1
81,34,35,11,1
82,34,35,11,1
83,34,35,11,1
84,34,35,11,1
85,34,35,11,1
86,34,35,11,1
87,34,35,11,1
88,34,35,11,1
89,34,35,11,1
90,34,35,11,1
91,34,35,11,1
92,34,35,11,1
93,34,35,11,1
94,34,35,11,1
95,34,35,11,1
96,34,35,11,1
97,34,35,11,1
98,34,35,11,1
99,34,35,11,1
100,34,35,11,1
101,34,35,11,1
102,34,35,11,1
103,34,35,11,1
104,34,35,11,1
105,34,35,11,1
106,34,35,11,1
107,34,35,11,1
108,34,35,11,1
109,34,35,11,1
110,34,35,11,1
111,34,35,11,1
112,34,35,11,1
113,34,35,11,1
114,34,35,11,1
115,34,35,11,1
116,34,35,11,1
117,34,35,11,1
118,34,35,11,1
119,34,35,11,1
120,34,35,11,1
121,34,35,11,1
122,34,35,11,1
123,34,35,11,1
124,34,35,11,1
125,34,35,11,1
126,34,35,11,1
127,34,35,11,1
128,34,35,11,1
129,34,35,11,1
130,34,35,11,1
131,34,35,11,1
132,34,35,11,1
133,34,35,11,1
134,34,35,11,1
135,34,35,11,1
136,34,35,11,1
137,34,35,11,1
138,34,35,11,1
139,34,35,11,1
140,34,35,11,1
141,34,35,11,1
142,34,35,11,1
143,34,35,11,1
144,34,35,11,1
145,34,35,11,1
146,34,35,11,1
147,34,35,11,1
148,34,35,11,1
149,34,35,11,1
150,34,35,11,1
151,34,35,11,1
152,34,35,11,1
153,34,35,11,1
154,34,35,11,1
155,34,35,11,1
156,34,35,11,1
157,34,35,11,1
158,34,35,11,1
159,34,35,11,1
160,34,35,11,1
161,34,35,11,1
162,34,35,11,1
163,34,35,11,1
164,34,35,11,1
165,34,35,11,1
166,34,35,11,1
167,34,35,11,1
168,34,35,11,1
169,34,35,11,1
170,34,35,11,1
171,34,35,11,1
172,34,35,11,1
173,34,35,11,1
174,34,35,11,1
175,34,35,11,1
176,34,35,11,1
177,34,35,11,1
178,34,35,11,1
179,34,35,11,1
180,34,35,11,1
181,34,35,11,1
182,34,35,11,1
183,34,35,11,1
184,34,35,11,1
185,34,35,11,1
186,34,35,11,1
187,34,35,11,1
188,34,35,11,1
189,34,35,11,1
190,34,35,11,1
191,34,35,11,1
192,34,35,11,1
193,34,35,11,1
194,34,35,11,1
195,34,35,11,1
196,34,35,11,1
197,34,35,11,1
198,34,35,11,1
199,34,35,11,1
200,34,35,11,1
201,34,35,11,1
202,34,35,11,1
203,34,35,11,1
204,34,35,11,1
205,34,35,11,1
206,34,35,11,1
207,34,35,11,1
208,34,35,11,1
209,34,35,11,1
210,34,35,11,1
211,34,35,11,1
212,34,35,11,1
213,34,35,11,1
214,34,35,11,1
215,34,35,11,1
216,34,35,11,1
217,34,35,11,1
218,34,35,11,1
219,34,35,11,1
220,34,35,11,1
221,34,35,11,1
222,34,35,11,1
223,34,35,11,1
224,34,35,11,1
225,34,35,11,1
226,34,35,11,1
227,34,35,11,1
228,34,35,11,1
229,34,35,11,1
230,34,35,11,1
231,34,35,11,1
232,34,35,11,1
233,34,35,11,1
234,34,35,11,1
235,34,35,11,1
236,34,35,11,1
237,34,35,11,1
238,34,35,11,1
239,34,35,11,1
240,34,35,11,1
241,34,35,11,1
242,34,35,11,1
243,34,35,11,1
244,34,35,11,1
245,34,35,11,1
246,34,35,11,1
247,34,35,11,1
248,34,35,11,1
249,34,35,11,1
250,34,35,11,1
251,34,35,11,1
252,34,35,11,1
253,34,35,11,1
254,34,35,11,1
255,34,35,11,1
256,34,35,11,1
257,34,35,11,1
258,34,35,11,1
259,34,35,11,1
260,34,35,11,1
261,34,35,11,1
262,34,35,11,1
263,34,35,11,1
264,34,35,11,1
265,34,35,11,1
266,34,35,11,1
267,34,35,11,1
268,34,35,11,1
269,34,35,11,1
270,34,35,11,1
271,34,35,11,1
272,34,35,11,1
273,34,35,11,1
274,34,35,11,1
275,34,35,11,1
276,34,35,11,1
277,34,35,11,1
278,34,35,11,1
279,34,35,11,1
280,34,35,11,1
281,34,35,11,1
282,34,35,11,1
283,34,35,11,1
284,34,35,11,1
285,34,35,11,1
286,34,35,11,1
287,34,35,11,1
288,34,35,11,1
289,34,35,11,1
290,34,35,11,1
291,34,35,11,1
292,34,35,11,1
293,34,35,11,1
294,34,35,11,1
295,34,35,11,1
296,34,35,11,1
297,34,35,11,1
298,34,35,11,1
299,34,35,11,1
300,34,35,11,1
301,34,35,11,1
302,34,35,11,1
303,34,35,11,1
304,34,35,11,1
305,34,35,11,1
306,34,35,11,1
307,34,35,11,1
308,34,35,11,1
309,34,35,11,1
310,34,35,11,1
311,34,35,11,1
312,34,35,11,1
313,34,35,11,1
314,34,35,11,1
315,34,35,11,1
316,34,35,11,1
317,34,35,11,1
318,34,35,11,1
319,34,35,11,1
320,34,35,11,1
321,34,35,11,1
322,34,35,11,1
323,34,35,11,1
324,34,35,11,1
325,34,35,11,1
326,34,35,11,1
327,34,35,11,1
328,34,35,11,1
329,34,35,11,1
330,34,35,11,1
331,34,35,11,1
332,34,35,11,1
333,34,35,11,1
334,34,35,11,1
335,34,35,11,1
336,34,35,11,1
337,34,35,11,1
338,34,35,11,1
339,34,35,11,1
340,34,35,11,1
341,34,35,11,1
342,34,35,11,1
343,34,35,11,1
344,34,35,11,1
345,34,35,11,1
346,34,35,11,1
347,34,35,11,1
348,34,35,11,1
349,34,35,11,1
350,34,35,11,1
351,34,35,11,1
352,34,35,11,1
353,34,35,11,1
354,34,35,11,1
355,34,35,11,1
356,34,35,11,1
357,34,35,11,1
358,34,35,11,1
359,34,35,11,1
360,34,35,11,1
361,34,35,11,1
362,34,35,11,1
363,34,35,11,1
364,34,35,11,1
365,34,35,11,1
366,34,35,11,1
367,34,35,11,1
368,34,35,11,1
369,34,35,11,1
370,34,35,11,1
371,34,35,11,1
372,34,35,11,1
373,34,35,11,1
374,34,35,11,1
375,34,35,11,1
376,34,35,11,1
377,34,35,11,1
378,34,35,11,1
379,34,35,11,1
380,34,35,11,1
381,34,35,11,1
382,34,35,11,1
383,34,35,11,1
384,34,35,11,1
385,34,35,11,1
386,34,35,11,1
387,34,35,11,1
388,34,35,11,1
389,34,35,11,1
390,34,35,11,1
391,34,35,11,1
392,34,35,11,1
393,34,35,11,1
394,34,35,11,1
395,34,35,11,1
396,34,35,11,1
397,34,35,11,1
398,34,35,11,1
399,34,35,11,1
400,34,35,11,1
401,34,35,11,1
402,34,35,11,1
403,34,35,11,1
404,34,35,11,1
405,34,35,11,1
406,34,35,11,1
407,34,35,11,1
408,34,35,11,1
409,34,35,11,1
410,34,35,11,1
411,34,35,11,1
412,34,35,11,1
413,34,35,11,1
414,34,35,11,1
415,34,35,11,1
416,34,35,11,1
417,34,35,11,1
418,34,35,11,1
419,34,35,11,1
420,34,35,11,1
421,34,35,11,1
422,34,35,11,1
423,34,35,11,1
424,34,35,11,1
425,34,35,11,1
426,34,35,11,1
427,34,35,11,1
428,34,35,11,1
429,34,35,11,1
430,34,35,11,1
431,34,35,11,1
432,34,35,11,1
433,34,35,11,1
434,34,35,11,1
435,34,35,11,1
436,34,35,11,1
437,34,35,11,1
438,34,35,11,1
439,34,35,11,1
440,34,35,11,1
441,34,35,11,1
442,34,35,11,1
443,34,35,11,1
444,34,35,11,1
445,34,35,11,1
446,34,35,11,1
447,34,35,11,1
448,34,35,11,1
449,34,35,11,1
450,34,35,11,1
451,34,35,11,1
452,34,35,11,1
453,34,35,11,1
454,34,35,11,1
455,34,35,11,1
456,34,35,11,1
457,34,35,11,1
458,34,35,11,1
459,34,35,11,1
460,34,35,11,1
461,34,35,11,1
462,34,35,11,1
463,34,35,11,1
464,34,35,11,1
465,34,35,11,1
466,34,35,11,1
467,34,35,11,1
468,34,35,11,1
469,34,35,11,1
470,34,35,11,1
471,34,35,11,1
472,34,35,11,1
473,34,35,11,1
474,34,35,11,1
475,34,35,11,1
476,34,35,11,1
477,34,35,11,1
478,34,35,11,1
479,34,35,11,1
480,34,35,11,1
481,34,35,11,1
482,34,35,11,1
483,34,35,11,1
484,34,35,11,1
485,34,35,11,1
486,34,35,11,1
487,34,35,11,1
488,34,35,11,1
489,34,35,11,1
490,34,35,11,1
491,34,35,11,1
492,34,35,11,1
493,34,35,11,1
494,34,35,11,1
495,34,35,11,1
496,34,35,11,1
497,34,35,11,1
498,34,35,11,1
499,34,35,11,1
500,34,35,11,1
501,34,35,11,1
502,34,35,11,1
503,34,35,11,1
504,34,35,11,1
505,34,35,11,1
506,34,35,11,1
507,34,35,11,1
508,34,35,11,1
509,34,35,11,1
510,34,35,11,1
511,34,35,11,1
512,34,35,11,1
513,34,35,11,1
514,34,35,11,1
515,34,35,11,1
516,34,35,11,1
517,34,35,11,1
518,34,35,11,1
519,34,35,11,1
520,34,35,11,1
521,34,35,11,1
522,34,35,11,1
523,34,35,11,1
524,34,35,11,1
525,34,35,11,1
526,34,35,11,1
527,34,35,11,1
528,34,35,11,1
529,34,35,11,1
530,34,35,11,1
531,34,35,11,1
532,34,35,11,1
533,34,35,11,1
534,34,35,11,1
535,34,35,11,1
536,34,35,11,1
537,34,35,11,1
538,34,35,11,1
539,34,35,11,1
540,34,35,11,1
541,34,35,11,1
542,34,35,11,1
543,34,35,11,1
544,34,35,11,1
545,34,35,11,1
546,34,35,11,1
547,34,35,11,1
548,34,35,11,1
549,34,35,11,1
550,34,35,11,1
551,34,35,11,1
552,34,35,11,1
553,34,35,11,1
554,34,35,11,1
555,34,35,11,1
556,34,35,11,1
557,34,35,11,1
558,34,35,11,1
559,34,35,11,1
560,34,35,11,1
561,34,35,11,1
562,34,35,11,1
563,34,35,11,1
564,34,35,11,1
565,34,35,11,1
566,34,35,11,1
567,34,35,11,1
568,34,35,11,1
569,34,35,11,1
570,34,35,11,1
571,34,35,11,1
572,34,35,11,1
573,34,35,11,1
574,34,35,11,1
575,34,35,11,1
576,34,35,11,1
577,34,35,11,1
578,34,35,11,1
579,34,35,11,1
580,34,35,11,1
581,34,35,11,1
582,34,35,11,1
583,34,35,11,1
584,34,35,11,1
585,34,35,11,1
586,34,35,11,1
587,34,35,11,1
588,34,35,11,1
589,34,35,11,1
590,34,35,11,1
591,34,35,11,1
592,34,35,11,1
593,34,35,11,1
594,34,35,11,1
595,34,35,11,1
596,34,35,11,1
597,34,35,11,1
598,34,35,11,1
599,34,35,11,1
600,34,35,11,1
601,34,35,11,1
602,34,35,11,1
603,34,35,11,1
604,34,35,11,1
605,34,35,11,1
606,34,35,11,1
607,34,35,11,1
608,34,35,11,1
609,34,35,11,1
610,34,35,11,1
611,34,35,11,1
612,34,35,11,1
613,34,35,11,1
614,34,35,11,1
615,34,35,11,1
616,34,35,11,1
617,34,35,11,1
618,34,35,11,1
619,34,35,11,1
620,34,35,11,1
621,34,35,11,1
622,34,35,11,1
623,34,35,11,1
624,34,35,11,1
625,34,35,11,1
626,34,35,11,1
627,34,35,11,1
628,34,35,11,1
629,34,35,11,1
630,34,35,11,1
631,34,35,11,1
632,34,35,11,1
633,34,35,11,1
634,34,35,11,1
635,34,35,11,1
636,34,35,11,1
637,34,35,11,1
638,34,35,11,1
639,34,35,11,1
640,34,35,11,1
641,34,35,11,1
642,34,35,11,1
643,34,35,11,1
644,34,35,11,1
645,34,35,11,1
646,34,35,11,1
647,34,35,11,1
648,34,35,11,1
649,34,35,11,1
650,34,35,11,1
651,34,35,11,1
652,34,35,11,1
653,34,35,11,1
654,34,35,11,1
655,34,35,11,1
656,34,35,11,1
657,34,35,11,1
658,34,35,11,1
659,34,35,11,1
660,34,35,11,1
661,34,35,11,1
662,34,35,11,1
663,34,35,11,1
664,34,35,11,1
665,34,35,11,1
